,일자,건고추_거래량(kg),건고추_가격(원/kg),깻잎_거래량(kg),깻잎_가격(원/kg),당근_거래량(kg),당근_가격(원/kg),대파_거래량(kg),대파_가격(원/kg),마늘_거래량(kg),마늘_가격(원/kg),무_거래량(kg),무_가격(원/kg),미나리_거래량(kg),미나리_가격(원/kg),배추_거래량(kg),배추_가격(원/kg),백다다기_거래량(kg),백다다기_가격(원/kg),새송이_거래량(kg),새송이_가격(원/kg),샤인머스캇_거래량(kg),샤인머스캇_가격(원/kg),시금치_거래량(kg),시금치_가격(원/kg),애호박_거래량(kg),애호박_가격(원/kg),양배추_거래량(kg),양배추_가격(원/kg),양파_거래량(kg),양파_가격(원/kg),얼갈이배추_거래량(kg),얼갈이배추_가격(원/kg),청상추_거래량(kg),청상추_가격(원/kg),토마토_거래량(kg),토마토_가격(원/kg),파프리카_거래량(kg),파프리카_가격(원/kg),팽이버섯_거래량(kg),팽이버섯_가격(원/kg),포도_거래량(kg),포도_가격(원/kg)
45,20160215,110.0,8000.0,353020.0,4034.117330462863,799270.0,817.0620691380884,1976889.9999999995,1620.79448021893,28279.999999999993,3702.5707213578507,3847630.0,392.3505118735429,149339.99999999997,3787.5739922324906,3022629.9999999995,707.0940869375346,827699.9999999999,1765.6518062099797,266870.0,2193.656461947765,0.0,,267380.0,2970.3994315206824,642630.0000000001,2967.956211194621,1579270.0,488.97161346698164,2002450.0,1259.808684361657,329200.00000000006,931.6664641555284,48099.99999999999,1687.918918918919,242650.0,3078.8316505254484,145269.99999999997,4070.197563158258,352700.00000000006,1311.4213212361778,196140.0,3640.312022025084
46,20160216,90.00000000000001,8271.111111111111,279890.0,3819.4687198542288,766040.0,812.2181609315442,1636560.0,1754.210722491079,23600.0,3294.411016949152,3547790.0,417.81018605949055,137950.0,3937.8492207321497,2403550.0,708.5212706205403,654630.0000000001,1848.588057375922,235760.00000000003,2207.8439938920933,0.0,,297830.0,2690.9559144478394,630170.0,2979.6102638970438,1802160.0,485.85874728104056,2352490.0000000005,1233.7606536053286,278979.99999999994,1070.4261954261956,43129.99999999999,1530.034778576397,204180.0,3358.7515917327846,109460.0,4172.467568061392,344790.0,1287.3592621595753,138770.0,3760.0590905815375
47,20160217,80.0,7297.499999999999,199780.00000000003,3423.7631394533987,619560.0000000001,829.9296274775645,1288360.0,1993.0423949827689,18950.000000000004,3578.9340369393135,3264820.0,452.7391709190706,127009.99999999999,3550.3117864735063,2193380.0,681.6361505986193,489940.0,2079.5474956117073,217350.00000000003,2146.9698642742114,0.0,,308939.99999999994,3215.3942513109346,521420.00000000006,3109.136588546661,1878310.0000000002,490.09178463618883,2421400.0,1254.260510448501,212820.0,1328.495912038342,36309.99999999999,1222.1041035527405,183760.00000000003,3291.4818241184144,72610.0,4379.292108524996,322820.0,1246.20345703488,106290.0,3955.7568915231914
48,20160218,330.0,5856.969696969696,185420.0,3249.8069248193297,605939.9999999999,818.7223157408326,1349909.9999999998,2200.3018719766505,88810.0,3691.904064857561,3294299.9999999995,470.088880794099,71040.0,2655.2913851351354,2345170.0,641.2068208274881,498010.00000000006,2167.097247043232,208710.0,2083.5144458818454,0.0,,285000.0,3240.8926315789477,452190.0,3164.616201154382,1689560.0000000002,495.4697080896801,2602480.0,1241.6911945528882,190070.0,1420.9975272268111,33410.0,1097.4588446572882,159549.99999999997,3122.4813538075846,103820.0,4224.00019264111,312420.0,1215.0515331924973,131840.0,4516.34557038835
49,20160219,360.0,6925.0,166280.0,3367.264253067115,681070.0,804.0453991513356,1394590.0,2581.9139675460174,98630.00000000001,3405.339146304369,3384630.0,478.683962501071,67550.0,2757.9703923019983,2150680.0000000005,623.7877322521248,496200.00000000006,2256.331922611849,177089.99999999997,2127.58145575696,0.0,,318890.0,3041.2841418671014,529959.9999999999,3061.281228771983,1588290.0,490.0354469271985,2475750.0,1212.2467131172375,208059.99999999997,1303.3499951936942,29690.000000000004,1300.2492421690806,165560.0,3131.355399855038,140770.0,4076.9602898344815,296560.0,1224.2652414351228,107160.0,4592.299365434864
50,20160220,190.0,6923.1578947368425,175880.0,3613.0571980896075,698949.9999999999,789.2185420988627,1573320.0,2577.099318638294,33480.0,2868.2168458781357,4099880.0,448.44622281627755,143810.0,2459.7079479869276,1847459.9999999998,658.2930076970545,547329.9999999999,2355.7099007911143,198110.0,2120.7521074150723,0.0,,453800.0,2673.953063023358,717320.0,2827.5344337255337,1841940.0,467.7403715647632,1905100.0000000002,1251.7127709831504,265440.0,1151.0797166968052,31850.0,1628.47409733124,183239.99999999997,3239.572145819691,137280.0,4048.3916083916088,310840.00000000006,1186.9321837601337,82620.0,3806.5238441055435
51,20160221,80.0,7380.0,197280.0,3749.781528791565,733510.0000000001,776.5022971738626,1762620.0,2308.1988744028777,28349.999999999996,2269.6754850088187,4737390.0,428.49431860159285,167130.00000000003,2240.811344462394,1481620.0,699.2005372497672,540130.0,2386.0309555107106,228350.0,2098.3227501642214,0.0,,550240.0,2469.570369293399,703290.0000000001,2561.605454364487,2154839.9999999995,432.3734012734125,1862120.0000000002,1262.5426932743321,298000.0,1115.155369127517,36690.0,1823.0989370400655,155740.0,3460.8366508283043,135619.99999999997,4123.403627783514,344620.0,1147.4827346062332,83410.0,3252.060903968349
52,20160222,20.0,10170.0,159820.00000000003,4108.548992616693,650560.0,791.4602803738318,1032609.9999999999,2309.477731186024,38670.0,3086.0770623222134,2843589.9999999995,428.96679901110923,81870.0,2855.155734701356,1619580.0,680.708331789723,546570.0,2299.1459465393277,158690.00000000003,2230.079400088222,0.0,,191019.99999999997,2262.5149199036755,466160.0,2591.2427063669134,1235710.0,434.8455543776452,1373110.0,1326.3332872093276,193700.0,989.3226639132679,20229.999999999996,1876.4359861591697,193939.99999999997,3299.349798906879,45820.0,4339.890877346137,239350.00000000003,1173.6929183204509,48350.0,3751.1809720785936
53,20160223,90.00000000000001,8152.222222222221,145930.0,4203.417391900227,659840.0,784.6535523763337,1134620.0000000002,2442.6509315894305,32620.000000000004,3061.1526670754133,3258959.9999999995,423.160118565432,49730.0,2440.7138548160065,1714679.9999999998,668.1195325075233,481099.99999999994,2300.5969652878825,153760.0,2173.0944328824144,0.0,,368570.0,2550.5225601649618,502490.0,2544.437501243806,1466690.0,432.65052601435883,1669450.0000000002,1325.6512024918384,211480.0,1025.1219973519953,22670.0,1996.6828407587118,158090.0,3325.19830476311,66449.99999999999,4595.352896914975,246900.00000000003,1175.0372620494127,69399.99999999999,3900.2363112391936
54,20160224,110.00000000000001,7820.90909090909,112659.99999999999,4210.388780401207,556359.9999999999,792.3790351570926,1087230.0000000002,2402.0754578148135,25500.0,3243.7568627450983,3056950.0,427.17555079409226,52710.0,2434.2667425535956,1522159.9999999998,662.1836075051243,335680.0,2281.2497020972355,124429.99999999999,2089.044442658523,0.0,,250209.99999999997,2528.0959993605375,425390.0,2437.177883824256,1355240.0,445.2996517222041,1488970.0,1354.7359584142057,171200.0,1021.3463785046728,21619.999999999996,1990.5596669750232,137240.0,3284.737685805888,51039.99999999999,4541.585031347963,229559.99999999997,1177.8855201254576,91800.0,4032.104575163399
55,20160225,330.0,7610.30303030303,100930.0,3904.8865550381456,454750.00000000006,790.1132490379326,826469.9999999999,2224.8110639224656,56839.99999999999,3288.335679099226,2330450.0,453.8052736595937,79830.0,2857.296755605662,1362090.0,658.0783942323928,270070.0,2220.458769948532,101540.0,2068.927516249754,0.0,,155310.0,2420.632283819458,351400.0,2379.3184405236198,1030660.0000000001,455.0667533425184,1317390.0,1361.6356583851402,118500.0,959.1611814345991,19000.0,1725.4263157894736,141320.0,3329.6716671384092,66070.0,4557.560163462994,207079.99999999997,1171.6785783272169,96490.00000000001,4148.390506788267
56,20160226,310.0,9161.935483870968,110930.0,3636.2390696835846,538440.0,771.7777282519872,816130.0,2101.7886856260643,59790.00000000001,3240.938283993979,2209770.0000000005,476.9642089448222,75550.0,2515.1383189940434,1538140.0,654.025641359044,257140.0,2238.0493116590183,93500.00000000001,2140.7860962566842,0.0,,156239.99999999997,2190.2592165898623,325390.0,2345.928270690556,956770.0000000002,443.20035118157955,1359580.0,1365.9107224289853,105259.99999999999,991.475394261828,20650.000000000004,1675.070217917675,146470.0,3387.390591930088,82880.0,4645.243725868727,210010.0,1144.0483786486357,77980.0,4385.416773531674
57,20160227,140.0,8852.857142857143,90930.0,3600.2837347410095,416750.0,754.1461307738451,680750.0,1928.906793977231,28290.000000000004,2945.0265111346757,1730870.0000000002,497.54637841085685,58330.0,2294.059660552032,1046569.9999999998,703.3024069101925,213850.0,2311.27659574468,70410.0,2217.214884249396,0.0,,131170.0,1859.9603567888998,268530.0,2342.163631624027,782120.0000000001,437.26141768526566,820710.0,1384.6024783419232,58280.0,880.6846259437199,17930.0,1840.9815950920247,128530.0,3299.964210690111,56740.0,4607.71237222418,172840.0,1152.2593149733857,42870.0,4043.526941917425
58,20160228,110.0,8089.09090909091,68640.0,3613.923368298368,222500.0,714.0898876404495,440680.00000000006,1895.906780430244,26270.000000000004,2707.575180814617,1262800.0,501.90750712701924,37390.0,2363.530355710083,496950.0,723.9496931280812,148550.0,2336.7983843823627,56830.00000000001,2200.3501671652293,0.0,,91860.0,1752.8946222512518,133760.0,2304.4034090909095,699230.0,431.56386310656006,472630.0,1369.553773564945,29870.0,804.8141948443252,14370.0,1911.3013221990257,96660.0,3273.348851644941,34200.0,4622.464912280701,135150.0,1172.2730299667037,28429.999999999996,3735.8213155117833
59,20160229,140.0,7327.142857142857,158679.99999999997,3723.696748172423,810119.9999999999,813.6996988100531,1021190.0,2050.9735700506276,28229.999999999996,2845.929861849097,2536500.0,540.5770944214469,72320.0,3176.797566371681,1453620.0,712.477194865233,480650.00000000006,2516.2105482159577,130610.00000000001,2369.4992726437486,0.0,,212310.0,2055.89044321982,436520.00000000006,2608.656189865298,942830.0,468.58839875693394,1832769.9999999998,1352.8777751709165,103520.0,1255.461746522411,21339.999999999996,2555.8669165885663,257110.0,3283.2686398817623,109360.00000000001,4570.914411119238,209099.99999999997,1212.991391678623,98920.0,4321.04731095835
60,20160301,120.0,7506.666666666666,133720.0,3805.8398145378405,701499.9999999999,774.2873841767641,893380.0,2051.217399091092,30680.0,2854.0873533246413,2407530.0000000005,558.0254867021386,73320.0,2976.044735406437,1287220.0,771.0737869206506,369080.0,2556.277500812832,115920.0,2421.487232574189,0.0,,159150.0,2089.0581212692427,421880.0,2622.5398217502607,932940.0,469.5320170643343,1511350.0,1385.100208422933,84030.0,1395.6075211234083,21540.000000000007,2762.330547818012,191429.99999999997,3257.9371049469787,102270.0,4592.819008506894,208330.0,1225.2858445735133,72120.0,4488.239046034387
61,20160302,300.0,7762.666666666667,108570.00000000001,4060.265266648245,566360.0,788.9983402782683,827210.0,2050.382853205353,29080.0,3144.8693259972492,2257909.9999999995,603.9711060228266,78520.0,2812.554763117677,1173550.0,822.7280473776149,293430.0,2592.0754524077292,103399.99999999999,2482.682785299807,0.0,,121370.0,2188.6396967949245,372080.0,2648.208987314556,916000.0000000001,502.74890829694317,1109920.0,1433.0990521839412,81160.0,1405.8748151798918,21990.000000000004,2948.9813551614366,147440.00000000003,3390.1193705914256,94679.99999999999,4518.413603717787,206430.0,1240.108511359783,51080.0,4533.502349256069
62,20160303,240.0,8412.5,108240.0,4371.632483370288,457640.00000000006,817.1407656673366,861839.9999999999,2049.448621553885,37190.0,3452.745361656359,2320020.0,665.7732691959553,81270.0,3077.2252983880894,1276059.9999999998,812.7235396454714,319869.99999999994,2560.7356113421083,105050.0,2561.4840552118035,0.0,,136360.0,2310.950425344676,344130.0,2624.0028477610203,858840.0,611.4277397419775,1104399.9999999998,1431.8788482433902,116660.0,1322.5750042859593,20270.0,3005.678342377898,172920.00000000003,3559.513069627573,97860.00000000001,4693.038013488657,203359.99999999997,1226.8961447678994,83130.00000000001,4227.704799711295
63,20160304,130.0,8590.0,108409.99999999999,4613.849275897057,408179.99999999994,810.7802930079868,820530.0,2106.5971993711382,39070.0,3535.0934220629647,2535680.0000000005,710.5595343260978,86990.0,3210.6552477296245,1318129.9999999998,831.3762678946694,347540.0,2502.8629798008856,107649.99999999999,2609.16302833256,0.0,,140660.0,2389.0892933314376,351389.99999999994,2660.905546543727,1016770.0,642.5012539709079,1139449.9999999998,1441.3618851200144,139950.00000000003,1349.4662379421218,18270.0,3258.4510125889433,198290.0,3601.228503706692,113040.0,4765.1008492569,203370.0,1210.3992722623789,94000.0,3879.5925531914895
64,20160305,90.0,8045.555555555556,112590.0,5063.927524646949,374940.0,797.3630447538274,821520.0,2216.407878079657,21950.0,3360.733485193623,2552550.0,720.8937728937728,93149.99999999999,3073.775630703168,1009900.0000000001,903.9264283592436,371279.99999999994,2436.465201465202,115179.99999999999,2709.433061295364,0.0,,136800.0,2387.3698830409353,382290.0,2658.797509743911,1166879.9999999998,605.4300356506242,1154810.0,1471.5663182688058,120759.99999999999,1367.4842663133488,20730.0,3726.883743367101,207840.0,3599.9008852963816,115759.99999999999,4672.7038700760195,198630.0,1239.3475305845036,65239.99999999999,3897.3589822194976
65,20160306,80.0,8080.0,116460.00000000001,5413.262064228061,308960.00000000006,787.7738218539615,836800.0,2274.7888384321222,18049.999999999996,3134.3933518005547,2436500.0,719.8569669608045,92140.0,3090.519861080964,709400.0,901.7682548632647,325219.99999999994,2411.3593874915446,119609.99999999999,2834.398461667085,0.0,,128230.00000000001,2390.1208765499487,305659.99999999994,2566.7015638290914,1108929.9999999998,624.0556211843851,1136270.0,1483.4387073494856,97150.0,1275.507977354606,23219.999999999996,4009.4832041343684,202329.99999999997,3661.419957495181,80559.99999999999,4607.245531281034,191920.0,1272.0967069612338,46699.99999999999,4236.899357601714
66,20160307,320.0,7727.500000000001,168270.0,5580.736316633981,455670.0,829.3405315250071,1082850.0000000002,2181.293992704437,26690.0,3342.817534657175,2828570.0,684.1259717807939,102979.99999999999,3011.178869683434,1704510.0,869.1531877196378,694200.0,2151.954479976952,167300.0,2508.5325762104003,0.0,,164269.99999999997,2217.664211359348,512429.99999999994,2581.036239096072,1049750.0,667.9816146701595,1013410.0000000001,1674.4729181673754,123250.0,1293.894523326572,24460.0,3640.3720359771055,298319.99999999994,3746.3622955215883,141649.99999999997,4322.818919872928,207710.0,1364.489913822156,56730.0,4043.9132734003174
67,20160308,440.00000000000006,7336.363636363635,140550.0,5434.798292422624,427049.99999999994,825.6606954689148,958670.0,2120.195896398135,21670.0,2906.340562990309,2551720.0000000005,677.5992663771885,104550.00000000001,2935.431850789096,1571169.9999999998,863.8218652341886,519590.00000000006,2176.690082565099,145140.0,2454.0774424693395,0.0,,134679.99999999997,2201.699584199585,476999.99999999994,2572.2115303983232,1012600.0,641.629271183093,1193550.0,1640.4478237191572,134690.0,1417.1519786175663,23709.999999999996,3439.755377477858,280180.0,3728.5923334998934,129739.99999999999,4188.655773084631,203400.0,1378.7669616519174,54930.0,4196.504642271982
68,20160309,310.0,6792.58064516129,115010.0,5125.1386835927315,467760.0,820.9675902172053,839940.0,2056.284377455532,18689.999999999996,3364.7405029427514,2335060.0,667.4598083132768,106710.00000000001,2832.730765626464,1390800.0,826.7109577221744,339780.0,2240.7010418506093,116930.0,2378.753100145386,0.0,,119210.0,2156.6370270950424,367500.00000000006,2612.9461224489796,1078940.0,620.0359612211985,1355680.0,1594.4696388528268,141700.0,1368.2907551164433,22410.0,2998.4203480589026,257979.99999999997,3765.7733157609114,100170.00000000001,4027.0380353399214,198210.0,1387.5344331769336,64140.0,4300.773308387901
69,20160310,400.0,5901.0,113580.00000000001,4882.4256030991355,528360.0,813.5333863275039,807640.0,2059.706428606805,38640.0,3726.136128364389,2501089.9999999995,661.5590002758797,108109.99999999999,2866.027194524096,1132320.0,784.7203970609016,344439.99999999994,2393.3274300313556,111520.0,2342.330523672884,0.0,,129520.00000000001,2117.3996294008643,322370.00000000006,2720.353010515866,1208430.0,629.7669703665085,1428669.9999999998,1575.9787774643557,132010.0,1191.3264146655556,21380.0,2575.4349859681947,233570.0,3821.586676371109,123730.0,3938.1330316010667,191799.99999999997,1392.8706986444213,73020.0,4609.571350314982
70,20160311,350.0,6173.999999999998,109779.99999999999,4738.941519402441,441120.0,845.6880214000726,837590.0,2074.7445647631894,42180.00000000001,3489.5827406353715,2444250.0,639.7104224199653,110490.00000000001,2839.502217395239,1066720.0,803.8629631018449,330460.0,2574.7615445137085,110570.0,2363.649271954418,0.0,,124160.0,2026.4602126288657,339590.0,2873.402338113607,1086910.0,656.4676928172526,1431899.9999999998,1539.3898316921575,129289.99999999999,1136.9479464769124,20159.999999999996,2222.0238095238096,239770.0,3877.3503774450514,115080.0,3733.594021550226,188799.99999999997,1452.588983050848,66430.00000000001,4986.206533192835
71,20160312,260.0,6775.384615384616,115489.99999999999,4717.639622478137,396390.0,840.5767047604633,875800.0000000001,1972.7718657227674,22660.0,3277.2992056487205,2305419.9999999995,608.074407266355,113610.0,2777.959686647302,1030170.0000000001,844.0784530708522,337669.99999999994,2716.950869191815,112860.0,2363.5601630338474,0.0,,131710.0,2018.1998329663656,381490.0,2977.7585257804926,1036210.0,647.1435326815993,1322979.9999999998,1492.161257161862,132239.99999999997,1121.9948578342412,22220.0,1932.4662466246623,266379.99999999994,3804.4699301749383,107830.0,3522.7598998423446,195590.0,1489.3742011350275,47400.00000000001,4810.177215189872
72,20160313,220.0,6863.181818181818,121390.0,4767.185105857155,430170.0,807.8124927354302,855370.0,1884.1762044495365,17529.999999999996,2651.956645750143,2329260.0,596.1687402866146,115130.0,2779.5665769130546,847840.0,851.8153189280997,324630.0,2816.2828450851734,116139.99999999999,2351.3922851730676,0.0,,140820.00000000003,2093.7146712114754,310310.00000000006,3043.753021172376,1133040.0,620.1338875944363,1270290.0,1480.7188909619065,132640.00000000003,1120.251809408926,25050.0,1782.99001996008,265930.00000000006,3741.628624074004,120910.00000000001,3466.0218344222967,198830.0,1502.6479907458631,30940.0,4746.531997414351
73,20160314,450.0,6689.777777777777,154450.00000000003,4765.98446099061,705050.0,769.8327778171762,1030259.9999999998,1860.0517345136184,31810.000000000004,3418.0069160641306,2978660.0,576.4649876118791,116410.00000000001,3025.5218623829564,1772550.0000000002,823.2717835886152,614190.0,2528.105797880135,134070.0,2378.6536883717463,0.0,,173280.0,1923.2317636195748,517610.0,2864.540097756999,1449420.0,577.7440631424984,1251769.9999999998,1447.1139266798214,161180.00000000003,1271.6559126442485,22090.0,2188.682661837936,345230.0,3801.7533238710425,99479.99999999999,3608.7977482911147,194780.0,1699.7797515145294,88080.0,4270.8128973660305
